id,bishop_config,num_entries,bytes,num_win_pos,num_draw_pos,num_loss_pos,num_win_ix,num_draw_ix,num_loss_ix,num_broken_ix,fen,dtm,line
KBPKBN,B10v10,17052633120,2678024302,3630213216,11458818982,136984544,1815106608,5729409491,68492272,784961536,1n1b4/k1P5/3B4/K7/8/8/8/8 w - - ,199,c7d8n b8d7 a5b5 d7f6 b5c6 a7a6 d6b4 f6g4 d8f7 g4e3 f7d6 e3g4 b4c3 g4f2 d6c4 f2d3 c3d2 a6a7 c6b5 a7b8 d2a5 d3c1 c4d6 c1d3 b5b6 d3f4 b6c6 b8a7 a5d2 f4d3 d6b5 a7a6 b5c7 a6a7 d2c3 d3f4 c3e5 f4d3 e5g3 d3c1 g3f2 a7b8 c7b5 c1d3 f2g3 b8c8 b5d6 c8b8 c6b6 d3c1 g3f4 c1d3 f4h2 d3e1 h2g3 e1f3 b6c6 b8a7 d6b5 a7a8 g3f4 f3e5 c6b6 e5g6 f4d6 g6h4 b6c7 h4f5 d6a3 f5e3 b5c3 e3g2 c3d5 a8a7 d5b4 g2f4 a3c1 f4e6 c7d6 e6g7 c1b2 g7f5 d6c7 f5e3 b2e5 a7a8 c7c6 e3c4 e5h2 c4d2 h2f4 d2e4 b4d5 a8a7 d5c7 e4f6 f4e3 a7b8 c7b5 f6g4 e3f4 b8a8 b5c7 a8a7 c7e6 g4f6 e6c5 a7a8 f4g3 a8a7 g3f2 f6g4 f2d4 a7a8 c6d5 g4h2 c5b3 h2f1 d4f2 f1h2 d5e6 a8b7 b3d4 b7a6 e6f5 a6a5 f2e1 a5a4 f5f4 h2f1 d4f5 a4b3 f4f3 f1h2 f3g3 h2f1 g3f2 f1h2 f5e3 b3a2 f2e2 a2b2 e1g3 h2f1 e3f1 b2c3 f1e3 c3b4 e2d3 b4c5 e3c4 c5d5 g3d6 d5c6 d3d4 c6b7 d4c5 b7a7 c4b6 a7a6 c5c6 a6a7 d6h2 a7a6 h2b8 a6a5 b6d5 a5a4 b8e5 a4b3 d5e3 b3b4 c6b6 b4a4 e5c3 a4b3 c3e1 b3a4 e1d2 a4b3 b6a5 b3a3 d2e1 a3b2 a5a4 b2a2 e3d1 a2a1 a4b3 a1b1 e1d2 b1a1 d2c1 a1b1 c1a3 b1a1 a3b2 a1b1 d1c3 
KBPKBN,B10v01,17052633120,2678024302,2568401206,12842052900,131989056,1284200603,6421026450,65994528,883441632,4b3/k4P1n/8/3K4/5B2/8/8/8 w - - ,197,f7e8n h7f8 d5c6 f8g6 f4g3 g6e7 c6d7 e7d5 d7d6 d5b4 d6c5 b4a6 c5b5 a6b8 e8d6 b8d7 g3f4 d7f8 f4h6 f8g6 h6g5 g6e5 g5f6 e5g6 b5c6 g6f4 f6e5 f4d3 e5c3 d3f4 d6b5 a7a6 b5c7 a6a7 c3e5 f4d3 e5g3 d3c1 g3f2 a7b8 c7b5 c1d3 f2g3 b8c8 b5d6 c8b8 c6b6 d3c1 g3f4 c1d3 f4h2 d3e1 h2g3 e1f3 b6c6 b8a7 d6b5 a7a8 g3f4 f3e5 c6b6 e5g6 f4d6 g6h4 b6c7 h4f5 d6a3 f5e3 b5c3 e3g2 c3d5 a8a7 d5b4 g2f4 a3c1 f4e6 c7d6 e6g7 c1b2 g7f5 d6c7 f5e3 b2e5 a7a8 c7c6 e3c4 e5h2 c4d2 h2f4 d2e4 b4d5 a8a7 d5c7 e4f6 f4e3 a7b8 c7b5 f6g4 e3f4 b8a8 b5c7 a8a7 c7e6 g4f6 e6c5 a7a8 f4g3 a8a7 g3f2 f6g4 f2d4 a7a8 c6d5 g4h2 c5b3 h2f1 d4f2 f1h2 d5e6 a8b7 b3d4 b7a6 e6f5 a6a5 f2e1 a5a4 f5f4 h2f1 d4f5 a4b3 f4f3 f1h2 f3g3 h2f1 g3f2 f1h2 f5e3 b3a2 f2e2 a2b2 e1g3 h2f1 e3f1 b2c3 f1e3 c3b4 e2d3 b4c5 e3c4 c5d5 g3d6 d5c6 d3d4 c6b7 d4c5 b7a7 c4b6 a7a6 c5c6 a6a7 d6h2 a7a6 h2b8 a6a5 b6d5 a5a4 b8e5 a4b3 d5e3 b3b4 c6b6 b4a4 e5c3 a4b3 c3e1 b3a4 e1d2 a4b3 b6a5 b3a3 d2e1 a3b2 a5a4 b2a2 e3d1 a2a1 a4b3 a1b1 e1d2 b1a1 d2c1 a1b1 c1a3 b1a1 a3b2 a1b1 d1c3 
KQBKBP,B10v10,16233397588,3171768293,10405795496,130169908,7603980,5202897748,65084954,3801990,2595172759,5B2/8/1K6/8/2k5/8/7p/Q5b1 w - - ,115,b6a5 h2h1q a1a2 c4c3 a2a3 c3c2 a3a4 c2d2 a4b4 d2c1 b4c3 c1b1 c3b3 b1c1 f8a3 c1d2 a3b4 d2e2 b3c2 e2e3 c2c3 e3f2 c3d4 f2f1 d4d1 f1f2 b4c5 f2g3 c5d6 g3h4 d1e1 h4h5 e1e5 h5g6 e5e6 g6g5 d6e7 g5f4 e6d6 f4g4 d6g6 g4f4 e7g5 f4e5 g5f6 e5e6 f6h4 e6d7 g6f7 d7d6 h4e7 d6d7 e7f6 d7d6 f7e7 d6c6 e7e8 c6c5 e8f8 c5c4 f8b4 c4d3 b4b3 d3e2 b3c2 e2e3 f6g5 e3d4 c2b2 d4c5 b2b6 c5c4 b6b4 c4d3 b4b3 d3e2 b3c2 e2e1 g5d2 e1f2 d2f4 f2e1 f4g3 e1f1 c2d1 f1g2 d1d5 g2g3 d5h1 g1e3 h1e1 e3f2 e1e4 f2g1 e4f5 g1f2 a5b4 f2e3 b4c3 e3f4 c3c2 f4e3 c2d3 e3c1 d3e4 c1b2 f5f3 g3h2 f3f2 h2h3 e4f3 b2e5 f2g2 h3h4 g2g4 
KQBKBP,B10v01,16233397588,3171768293,10606308752,153739394,7582410,5303154376,76869697,3791205,2722754757,8/8/8/4Q3/6b1/4Bk1K/5p2/8 w - - ,95,h3h2 f2f1n h2g1 f1e3 e5a1 g4f5 a1f6 f3f4 f6c6 f4g3 c6a8 f5c2 a8e8 g3f4 e8b5 c2e4 g1f2 e3d1 f2e1 d1c3 b5b2 c3d5 b2h2 f4f5 h2d6 d5f6 e1d2 f6g4 d2c3 f5g5 d6e6 e4f3 c3d4 g5h4 e6d6 f3g2 d6a3 h4g5 a3c1 g5h4 c1c3 g2b7 d4c5 b7g2 c5d6 g4f2 d6e5 h4g4 c3e3 f2h3 e3d3 g2f3 d3g6 g4h4 e5f5 f3e2 g6f6 h4g3 f6e5 g3f3 e5e4 f3f2 e4h4 f2g2 f5e4 e2d1 e4e3 d1f3 h4f6 f3g4 f6e5 h3g1 e5f4 g4f3 f4c4 g2h3 c4f1 h3g4 f1g1 g4f5 e3f3 f5e6 g1d1 e6f7 d1e1 f7g8 e1e7 g8h8 f3e4 h8g8 e4e5 g8h8 e5f6 h8g8 e7g7 
KBKBNP,B10v10,17539878720,6997478994,212970,6223781874,9456337856,106485,3111890937,4728168928,659771664,1b6/8/8/8/8/8/p1K4B/k5n1 w - - ,17,h2b8 g1f3 c2c1 f3d4 b8a7 d4b5 a7g1 b5c3 g1f2 c3e2 c1c2 e2c3 f2g3 c3b1 g3e5 b1c3 e5c3 
KBKBNP,B10v01,17539878720,6997478994,1587076,5811907678,10192130946,793538,2905953839,5096065473,756349216,1B6/8/8/8/8/8/p1b5/k2K2n1 w - - ,17,d1c2 g1f3 c2c1 f3d4 b8a7 d4b5 a7g1 b5c3 g1f2 c3e2 c1c2 e2c3 f2g3 c3b1 g3e5 b1c3 e5c3 
KBPKBP,B10v10,13030747198,2812569094,4417492596,5857513142,1159942594,2208746298,2928756571,579971297,597735104,8/p7/8/8/8/7K/P2B4/4b1k1 w - - ,135,d2e1 g1f1 e1g3 f1e2 h3g4 e2d2 g3d6 d2c3 g4f5 c3c4 f5e6 c4b5 e6d7 b5b6 d7c8 a7a6 c8b8 a6a5 d6h2 a5a4 h2g3 b6a6 g3c7 a6b5 b8b7 b5c5 c7h2 c5d5 b7c7 d5e6 h2d6 e6f7 c7d7 f7f6 d6c7 f6g7 d7e6 g7g6 c7h2 g6g5 h2e5 g5g6 e5f6 g6h6 e6f7 h6h5 f6e7 h5g4 f7e6 g4f4 e7f6 f4g4 e6e5 g4h5 e5f5 h5h6 f6b2 h6h7 f5f6 h7h6 b2c1 h6h5 f6f5 h5h4 c1f4 h4h3 f4g5 h3g3 a2a3 g3f3 g5f4 f3g2 f5g4 g2f2 f4c1 f2e1 g4f4 e1d1 c1e3 d1c2 e3c5 c2b3 f4e5 b3c4 e5d6 c4b5 c5g1 b5a6 d6c6 a6a5 c6b7 a5b5 g1b6 b5c4 b7c6 c4b3 b6c5 b3c4 c5d6 c4c3 c6b5 c3d4 b5a4 d4d5 a4b5 d5d6 b5b6 d6e7 a3a4 e7d7 b6b7 d7e8 a4a5 e8d7 a5a6 d7e8 a6a7 e8f7 a7a8q f7g6 a8a3 g6f5 a3f3 f5g6 b7c6 g6h7 f3g2 h7h8 c6d5 h8h7 d5e5 h7h8 e5f6 h8h7 g2g7 
KBPKBP,B10v01,13030747198,2812569094,2612285792,8315192490,747160824,1306142896,4157596245,373580412,671157049,8/7P/8/8/6k1/8/2b1K1p1/4B3 w - - ,139,h7h8r g2g1n e2e3 g1f3 h8g8 f3g5 g8f8 g5e6 f8f1 g4g5 e1b4 c2f5 b4e7 g5g6 f1g1 g6h7 e7f6 h7h6 e3d2 f5e4 d2c3 e4d5 c3d3 d5c6 f6b2 c6d5 b2c3 h6h5 d3e3 d5c6 g1d1 e6c7 c3d2 c7d5 e3d4 d5f6 d1f1 f6e4 d2a5 h5g4 d4e3 c6d5 f1f4 g4g3 a5e1 g3h3 f4h4 h3g2 h4g4 g2h3 g4g6 d5b7 e1a5 h3h2 a5c7 h2h1 c7f4 b7d5 e3f3 e4d2 f3e2 d2e4 e2e3 e4c3 g6h6 h1g2 h6h2 g2f1 f4e5 c3d1 e3f4 d1f2 e5d4 f2e4 h2b2 d5c6 f4e3 c6a8 d4a7 a8d5 b2b5 e4c3 b5c5 c3d1 e3d2 d5f3 c5g5 d1f2 d2e3 f3g4 g5g8 f1e1 e3f4 g4h5 g8g1 e1e2 g1g2 h5e8 a7f2 e8c6 g2h2 e2d3 f2e1 c6b7 h2d2 d3c4 f4e5 b7a6 d2d7 a6b5 d7d4 c4c5 e1b4 c5c6 d4d6 c6b7 b4a5 b5a4 d6b6 b7c7 b6b4 c7c6 b4a4 c6b5 a4a1 b5c6 a5b4 c6b5 b4d6 b5b6 a1b1 b6c6 b1b2 c6d7 b2b6 d7e8 e5e6 e8d8 b6b8 
KBKRBP,B10v10,17539878720,6264548164,128548,1462388776,14217815376,64274,731194388,7108907688,659771664,8/8/8/8/8/8/p3r3/k1K1b1B1 w - - ,5,g1d4 e1c3 d4c3 e2b2 c3b2 
KBKRBP,B10v01,17539878720,6264548164,1015786,2388360678,13616249236,507893,1194180339,6808124618,756349216,8/8/8/6B1/8/8/p6r/k2K1b2 w - - ,9,d1c1 h2f2 g5e3 f2c2 c1c2 f1d3 c2c1 d3b1 e3d4 
KBKQBP,B10v10,17539878720,4333830667,86844,1305081646,14375164210,43422,652540823,7187582105,659771664,8/8/8/8/8/8/p3q3/k1K1b1B1 w - - ,5,g1d4 e1c3 d4c3 e2b2 c3b2 
KBKQBP,B10v01,17539878720,4333830667,726440,2243007010,13761892250,363220,1121503505,6880946125,756349216,8/8/8/8/8/B7/p7/kbKq4 w - - ,5,c1d1 b1c2 d1c1 c2b1 a3b2 
